"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify that the Drawbacks of ThirdParty Car Insurance option is clickable - TC_141","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Royal Sundaram Own Damage Car Insurance top section is displayed - TC_369","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Top Section - @regression","generated/car-module.test.ts","",""
"","0","Verify that submit CTA is disable for blank Pincode - TC_036","webkit","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","1","Verify that the user is able to click on Read More CTA - TC_166","mobile-safari","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the customer is able to interact with the support email - TC_027","chromium","2026-08-14","skipped","2026-08-14","Raise a Claim - @regression > Contact Support","generated/raise-claim.test.ts","",""
"","0","Verify that the user is able to select any Insurer from our Partner sections - TC_178","webkit","2026-08-14","skipped","2026-08-14","Our partners (Life) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","17890","Verify that the required claim documents are displayed in the claim process - TC_279","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that advisor distance is visible - TC_101","mobile-chrome","2026-08-14","skipped","2026-08-14","Life - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that customer testimonials are displayed on the Raise A Claim page - TC_030","mobile-chrome","2026-08-14","skipped","2026-08-14","Raise a Claim - @regression > Customer Testimonials","generated/raise-claim.test.ts","",""
"","0","Verify that this Please enter the pincode error message should come if user not enters pincode - TC_111","mobile-safari","2026-08-14","skipped","2026-08-14","Life Landing Page - @regression @landing","generated/life-landing.test.ts","",""
"","0","Verify that the available Royal Sundaram article cards are displayed - TC_437","webkit","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Articles - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to get Insurer list on the right side of the page - TC_175","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the How to Make ThirdParty Car Insurance Claims option is clickable - TC_143","webkit","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that No of Branches should be present on top of the page - TC_123","chromium","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","1","Verify that the eligible vehicle types FAQ is displayed - TC_451","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - FAQs - @regression","generated/car-module.test.ts","",""
"","0","Verify that the selected Insurer is present on top of the page - TC_016","chromium","2026-08-14","skipped","2026-08-14","Health - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the user is able to enter pincode - TC_112","mobile-safari","2026-08-14","skipped","2026-08-14","Life Landing Page - @regression @landing","generated/life-landing.test.ts","",""
"","0","Verify that the available comprehensive car insurance insurers are displayed - TC_296","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Other Comprehensive Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the starting premium is displayed - TC_236","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Top Section - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Car Insurance Companies section is displayed - TC_182","firefox","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","0","Verify that advisor policy sold count is visible - TC_075","mobile-chrome","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the Health Insurance link is clickable - TC_151","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Get Best Insurance Quotes - @regression","generated/car-module.test.ts","",""
"","0","Verify that the User should get this Please select type of insurance to proceed to the next step mes - TC_083","firefox","2026-08-14","skipped","2026-08-14","Life - Shared Flows - @regression @advisor > Home Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the Glimpse through our guide on how to renew expired car insurance link is clickable - TC_198","webkit","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Comprehensive Comparison - @regression","generated/car-module.test.ts","",""
"","18408","Verify that the user is able to enter a car registration number - TC_255","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Premium Calculator - @regression","generated/car-module.test.ts","",""
"","18642","Verify that the Bike dropdown is displayed - TC_007","chromium","2026-08-14","failed","2026-08-14","Bike Dropdown & Navigation - @smoke @regression > Bike Dropdown","generated/dropdown-navigation.test.ts","",""
"","0","Verify that the Trust Our Unmatched Experience In Insurance section is displayed - TC_210","webkit","2026-08-14","skipped","2026-08-14","Car Insurance - Insurance Experience - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Royal Sundaram Customer Care number is displayed - TC_430","mobile-safari","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Customer Care - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Read More CTA - TC_166","webkit","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the article cards are displayed - TC_116","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance Articles - @regression","generated/car-module.test.ts","",""
"","17250","Verify that the Bifuel Kit Cover addon is displayed - TC_262","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Advisor list are relevent to selected Insurer or not - TC_046","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the user is able to click on the Play StoreApp download link - TC_039","firefox","2026-08-14","skipped","2026-08-14","Become a POSP - @regression > Mobile App Navigation","generated/become-posp.test.ts","",""
"","0","Verify that the user is able to select any Insurer from our Partner sections - TC_116","chromium","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","13674","Verify that a cashless garage insurer link is clickable - TC_006","chromium","2026-08-14","passed","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","17360","Verify that the Get Quote CTA is displayedavailable for the car number flow - TC_045","chromium","2026-08-14","failed","2026-08-14","National Car Insurance - @regression","generated/car-module.test.ts","",""
"","8","Verify that the user is navigated to the Third Party Car Insurance page - TC_119","firefox","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","17500","Verify that the available comprehensive car insurance insurers are displayed - TC_296","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Other Comprehensive Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the renewal process information is displayed - TC_094","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance Renewal - @regression","generated/car-module.test.ts","",""
"","0","Verify that the How to Raise a Claim information is displayed - TC_260","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the More navigation option is displayed and clickable - TC_064","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Exclusions of ThirdParty Car Insurance section is displayed - TC_163","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the More Insurers option is displayed - TC_444","chromium","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Other Own Damage Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Key Replacement addon is displayed - TC_265","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Top ThirdParty Car Insurance Plans section is displayed - TC_160","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user should not allow to enter alphabets - TC_066","firefox","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on the Raise a Claim CTA - TC_021","chromium","2026-08-14","skipped","2026-08-14","Raise a Claim - @regression > Raise a Claim Flow","generated/raise-claim.test.ts","",""
"","0","Verify that advisor profile picture is visible - TC_073","mobile-chrome","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the How to Renew ThirdParty Car Insurance Plan section is displayed - TC_173","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the insurerspecific Car Insurance page is displayed after clicking the insurer namelogo - TC_220","webkit","2026-08-14","skipped","2026-08-14","Car Insurance - Top Car Insurance Plans - @regression","generated/car-module.test.ts","",""
